timestamp,value,type,code,city
1706774400000,1.48,1,110000,北京
1706778000000,1.76,1,110000,北京
1706781600000,1.89,1,110000,北京
1706785200000,1.5,1,110000,北京
1706788800000,1.34,1,110000,北京
1706792400000,1.3,1,110000,北京
1706796000000,1.22,1,110000,北京
1706799600000,1.12,1,110000,北京
1706803200000,1.09,1,110000,北京
1706806800000,1.06,1,110000,北京
1706810400000,1.04,1,110000,北京
1706814000000,1.03,1,110000,北京
1706817600000,1.02,1,110000,北京
1706821200000,1.03,1,110000,北京
1706824800000,1.12,1,110000,北京
1706828400000,1.34,1,110000,北京
1706832000000,1.6,1,110000,北京
1706835600000,1.53,1,110000,北京
1706839200000,1.49,1,110000,北京
1706842800000,1.4,1,110000,北京
1706846400000,1.31,1,110000,北京
1706850000000,1.33,1,110000,北京
1706853600000,1.41,1,110000,北京
1706857200000,1.41,1,110000,北京
1706860800000,1.47,1,110000,北京
1706864400000,1.87,1,110000,北京
1706868000000,1.96,1,110000,北京
1706871600000,1.52,1,110000,北京
1706875200000,1.34,1,110000,北京
1706878800000,1.29,1,110000,北京
1706882400000,1.22,1,110000,北京
1706886000000,1.12,1,110000,北京
1706889600000,1.09,1,110000,北京
1706893200000,1.07,1,110000,北京
1706896800000,1.05,1,110000,北京
1706900400000,1.04,1,110000,北京
1706904000000,1.02,1,110000,北京
1706907600000,1.03,1,110000,北京
1706911200000,1.09,1,110000,北京
1706914800000,1.13,1,110000,北京
1706918400000,1.18,1,110000,北京
1706922000000,1.35,1,110000,北京
1706925600000,1.6,1,110000,北京
1706929200000,1.65,1,110000,北京
1706936400000,1.43,1,110000,北京
1706940000000,1.59,1,110000,北京
1706943600000,1.72,1,110000,北京
1706947200000,1.73,1,110000,北京
1706950800000,1.74,1,110000,北京
1706954400000,1.55,1,110000,北京
1706958000000,1.32,1,110000,北京
1706961600000,1.24,1,110000,北京
1706965200000,1.2,1,110000,北京
1706968800000,1.15,1,110000,北京
1706972400000,1.09,1,110000,北京
1706976000000,1.06,1,110000,北京
1706979600000,1.04,1,110000,北京
1706983200000,1.03,1,110000,北京
1706986800000,1.02,1,110000,北京
1706990400000,1.01,1,110000,北京
1706994000000,1.02,1,110000,北京
1706997600000,1.09,1,110000,北京
1707001200000,1.31,1,110000,北京
1707004800000,1.58,1,110000,北京
1707008400000,1.5,1,110000,北京
1707012000000,1.44,1,110000,北京
1707015600000,1.32,1,110000,北京
1706774400000,1.35,1,120000,天津
1706778000000,1.59,1,120000,天津
1706781600000,1.67,1,120000,天津
1706785200000,1.33,1,120000,天津
1706788800000,1.23,1,120000,天津
1706792400000,1.18,1,120000,天津
1706796000000,1.12,1,120000,天津
1706799600000,1.07,1,120000,天津
1706803200000,1.05,1,120000,天津
1706806800000,1.04,1,120000,天津
1706810400000,1.04,1,120000,天津
1706814000000,1.03,1,120000,天津
1706817600000,1.03,1,120000,天津
1706821200000,1.04,1,120000,天津
1706824800000,1.12,1,120000,天津
1706828400000,1.27,1,120000,天津
1706832000000,1.42,1,120000,天津
1706835600000,1.39,1,120000,天津
1706839200000,1.55,1,120000,天津
1706842800000,1.4,1,120000,天津
1706846400000,1.37,1,120000,天津
1706850000000,1.27,1,120000,天津
1706853600000,1.29,1,120000,天津
1706857200000,1.3,1,120000,天津
1706860800000,1.34,1,120000,天津
1706864400000,1.6,1,120000,天津
1706868000000,1.67,1,120000,天津
1706871600000,1.34,1,120000,天津
1706875200000,1.24,1,120000,天津
1706878800000,1.19,1,120000,天津
1706882400000,1.13,1,120000,天津
1706886000000,1.08,1,120000,天津
1706889600000,1.05,1,120000,天津
1706893200000,1.03,1,120000,天津
1706896800000,1.03,1,120000,天津
1706900400000,1.02,1,120000,天津
1706904000000,1.02,1,120000,天津
1706907600000,1.03,1,120000,天津
1706911200000,1.09,1,120000,天津
1706914800000,1.15,1,120000,天津
1706918400000,1.22,1,120000,天津
1706922000000,1.35,1,120000,天津
1706925600000,1.54,1,120000,天津
1706929200000,1.56,1,120000,天津
1706936400000,1.37,1,120000,天津
1706940000000,1.43,1,120000,天津
1706943600000,1.48,1,120000,天津
1706947200000,1.44,1,120000,天津
1706950800000,1.47,1,120000,天津
1706954400000,1.39,1,120000,天津
1706958000000,1.26,1,120000,天津
1706961600000,1.23,1,120000,天津
1706965200000,1.18,1,120000,天津
1706968800000,1.12,1,120000,天津
1706972400000,1.07,1,120000,天津
1706976000000,1.04,1,120000,天津
1706979600000,1.03,1,120000,天津
1706983200000,1.02,1,120000,天津
1706986800000,1.02,1,120000,天津
1706990400000,1.02,1,120000,天津
1706994000000,1.03,1,120000,天津
1706997600000,1.1,1,120000,天津
1707001200000,1.25,1,120000,天津
1707004800000,1.4,1,120000,天津
1707008400000,1.3,1,120000,天津
1707012000000,1.35,1,120000,天津
1707015600000,1.33,1,120000,天津
1706774400000,1.43,1,130100,石家庄
1706778000000,1.69,1,130100,石家庄
1706781600000,1.98,1,130100,石家庄
1706785200000,1.56,1,130100,石家庄
1706788800000,1.24,1,130100,石家庄
1706792400000,1.18,1,130100,石家庄
1706796000000,1.11,1,130100,石家庄
1706799600000,1.05,1,130100,石家庄
1706803200000,1.02,1,130100,石家庄
1706806800000,1.0,1,130100,石家庄
1706810400000,0.99,1,130100,石家庄
1706814000000,0.98,1,130100,石家庄
1706817600000,0.98,1,130100,石家庄
1706821200000,0.99,1,130100,石家庄
1706824800000,1.05,1,130100,石家庄
1706828400000,1.23,1,130100,石家庄
1706832000000,1.44,1,130100,石家庄
1706835600000,1.4,1,130100,石家庄
1706839200000,1.62,1,130100,石家庄
1706842800000,1.46,1,130100,石家庄
1706846400000,1.3,1,130100,石家庄
1706850000000,1.24,1,130100,石家庄
1706853600000,1.34,1,130100,石家庄
1706857200000,1.44,1,130100,石家庄
1706860800000,1.49,1,130100,石家庄
1706864400000,1.96,1,130100,石家庄
1706868000000,2.29,1,130100,石家庄
1706871600000,1.55,1,130100,石家庄
1706875200000,1.24,1,130100,石家庄
1706878800000,1.19,1,130100,石家庄
1706882400000,1.13,1,130100,石家庄
1706886000000,1.06,1,130100,石家庄
1706889600000,1.02,1,130100,石家庄
1706893200000,1.0,1,130100,石家庄
1706896800000,0.99,1,130100,石家庄
1706900400000,0.99,1,130100,石家庄
1706904000000,0.98,1,130100,石家庄
1706907600000,0.99,1,130100,石家庄
1706911200000,1.04,1,130100,石家庄
1706914800000,1.12,1,130100,石家庄
1706918400000,1.21,1,130100,石家庄
1706922000000,1.34,1,130100,石家庄
1706925600000,1.51,1,130100,石家庄
1706929200000,1.47,1,130100,石家庄
1706936400000,1.26,1,130100,石家庄
1706940000000,1.41,1,130100,石家庄
1706943600000,1.48,1,130100,石家庄
1706947200000,1.52,1,130100,石家庄
1706950800000,1.7,1,130100,石家庄
1706954400000,1.64,1,130100,石家庄
1706958000000,1.33,1,130100,石家庄
1706961600000,1.22,1,130100,石家庄
1706965200000,1.19,1,130100,石家庄
1706968800000,1.11,1,130100,石家庄
1706972400000,1.05,1,130100,石家庄
1706976000000,1.01,1,130100,石家庄
1706979600000,1.0,1,130100,石家庄
1706983200000,0.99,1,130100,石家庄
1706986800000,0.98,1,130100,石家庄
1706990400000,0.98,1,130100,石家庄
1706994000000,0.98,1,130100,石家庄
1706997600000,1.04,1,130100,石家庄
1707001200000,1.18,1,130100,石家庄
1707004800000,1.34,1,130100,石家庄
1707008400000,1.31,1,130100,石家庄
1707012000000,1.4,1,130100,石家庄
1707015600000,1.34,1,130100,石家庄
1706774400000,1.39,1,130200,唐山
1706778000000,1.63,1,130200,唐山
1706781600000,1.68,1,130200,唐山
1706785200000,1.33,1,130200,唐山
1706788800000,1.24,1,130200,唐山
1706792400000,1.2,1,130200,唐山
1706796000000,1.15,1,130200,唐山
1706799600000,1.08,1,130200,唐山
1706803200000,1.06,1,130200,唐山
1706806800000,1.05,1,130200,唐山
1706810400000,1.03,1,130200,唐山
1706814000000,1.02,1,130200,唐山
1706817600000,1.04,1,130200,唐山
1706821200000,1.07,1,130200,唐山
1706824800000,1.15,1,130200,唐山
1706828400000,1.29,1,130200,唐山
1706832000000,1.41,1,130200,唐山
1706835600000,1.38,1,130200,唐山
1706839200000,1.35,1,130200,唐山
1706842800000,1.33,1,130200,唐山
1706846400000,1.25,1,130200,唐山
1706850000000,1.28,1,130200,唐山
1706853600000,1.36,1,130200,唐山
1706857200000,1.37,1,130200,唐山
1706860800000,1.42,1,130200,唐山
1706864400000,1.65,1,130200,唐山
1706868000000,1.65,1,130200,唐山
1706871600000,1.31,1,130200,唐山
1706875200000,1.26,1,130200,唐山
1706878800000,1.22,1,130200,唐山
1706882400000,1.15,1,130200,唐山
1706886000000,1.08,1,130200,唐山
1706889600000,1.05,1,130200,唐山
1706893200000,1.03,1,130200,唐山
1706896800000,1.03,1,130200,唐山
1706900400000,1.02,1,130200,唐山
1706904000000,1.01,1,130200,唐山
1706907600000,1.06,1,130200,唐山
1706911200000,1.15,1,130200,唐山
1706914800000,1.23,1,130200,唐山
1706918400000,1.33,1,130200,唐山
1706922000000,1.45,1,130200,唐山
1706925600000,1.51,1,130200,唐山
1706929200000,1.47,1,130200,唐山
1706936400000,1.34,1,130200,唐山
1706940000000,1.47,1,130200,唐山
1706943600000,1.5,1,130200,唐山
1706947200000,1.56,1,130200,唐山
1706950800000,1.69,1,130200,唐山
1706954400000,1.65,1,130200,唐山
1706958000000,1.4,1,130200,唐山
1706961600000,1.28,1,130200,唐山
1706965200000,1.33,1,130200,唐山
1706968800000,1.21,1,130200,唐山
1706972400000,1.09,1,130200,唐山
1706976000000,1.05,1,130200,唐山
1706979600000,1.03,1,130200,唐山
1706983200000,1.03,1,130200,唐山
1706986800000,1.01,1,130200,唐山
1706990400000,1.03,1,130200,唐山
1706994000000,1.07,1,130200,唐山
1706997600000,1.14,1,130200,唐山
1707001200000,1.26,1,130200,唐山
1707004800000,1.36,1,130200,唐山
1707008400000,1.38,1,130200,唐山
1707012000000,1.38,1,130200,唐山
1707015600000,1.35,1,130200,唐山
1706774400000,1.59,1,130400,邯郸
1706778000000,1.69,1,130400,邯郸
1706781600000,2.0,1,130400,邯郸
1706785200000,1.53,1,130400,邯郸
1706788800000,1.3,1,130400,邯郸
1706792400000,1.24,1,130400,邯郸
1706796000000,1.18,1,130400,邯郸
1706799600000,1.12,1,130400,邯郸
1706803200000,1.08,1,130400,邯郸
1706806800000,1.05,1,130400,邯郸
1706810400000,1.02,1,130400,邯郸
1706814000000,1.02,1,130400,邯郸
1706817600000,1.07,1,130400,邯郸
1706821200000,1.16,1,130400,邯郸
1706824800000,1.12,1,130400,邯郸
1706828400000,1.22,1,130400,邯郸
1706832000000,1.42,1,130400,邯郸
1706835600000,1.5,1,130400,邯郸
1706839200000,1.59,1,130400,邯郸
1706842800000,1.61,1,130400,邯郸
1706846400000,1.6,1,130400,邯郸
1706850000000,1.42,1,130400,邯郸
1706853600000,1.69,1,130400,邯郸
1706857200000,1.81,1,130400,邯郸
1706860800000,1.87,1,130400,邯郸
1706864400000,1.97,1,130400,邯郸
1706868000000,2.22,1,130400,邯郸
1706871600000,1.66,1,130400,邯郸
1706875200000,1.35,1,130400,邯郸
1706878800000,1.27,1,130400,邯郸
1706882400000,1.21,1,130400,邯郸
1706886000000,1.23,1,130400,邯郸
1706889600000,1.28,1,130400,邯郸
1706893200000,1.27,1,130400,邯郸
1706896800000,1.26,1,130400,邯郸
1706900400000,1.24,1,130400,邯郸
1706904000000,1.26,1,130400,邯郸
1706907600000,1.32,1,130400,邯郸
1706911200000,1.33,1,130400,邯郸
1706914800000,1.43,1,130400,邯郸
1706918400000,1.54,1,130400,邯郸
1706922000000,1.51,1,130400,邯郸
1706925600000,1.54,1,130400,邯郸
1706929200000,1.53,1,130400,邯郸
1706936400000,1.37,1,130400,邯郸
1706940000000,1.61,1,130400,邯郸
1706943600000,1.73,1,130400,邯郸
1706947200000,1.76,1,130400,邯郸
1706950800000,1.78,1,130400,邯郸
1706954400000,1.88,1,130400,邯郸
1706958000000,1.52,1,130400,邯郸
1706961600000,1.33,1,130400,邯郸
1706965200000,1.26,1,130400,邯郸
1706968800000,1.19,1,130400,邯郸
1706972400000,1.12,1,130400,邯郸
1706976000000,1.08,1,130400,邯郸
1706979600000,1.05,1,130400,邯郸
1706983200000,1.03,1,130400,邯郸
1706986800000,1.01,1,130400,邯郸
1706990400000,1.05,1,130400,邯郸
1706994000000,1.14,1,130400,邯郸
1706997600000,1.13,1,130400,邯郸
1707001200000,1.18,1,130400,邯郸
1707004800000,1.34,1,130400,邯郸
1707008400000,1.42,1,130400,邯郸
1707012000000,1.56,1,130400,邯郸
1707015600000,1.55,1,130400,邯郸
1706774400000,1.66,1,130500,邢台
1706778000000,1.86,1,130500,邢台
1706781600000,2.3,1,130500,邢台
1706785200000,1.6,1,130500,邢台
1706788800000,1.33,1,130500,邢台
1706792400000,1.25,1,130500,邢台
1706796000000,1.16,1,130500,邢台
1706799600000,1.1,1,130500,邢台
1706803200000,1.06,1,130500,邢台
1706806800000,1.03,1,130500,邢台
1706810400000,1.02,1,130500,邢台
1706814000000,1.03,1,130500,邢台
1706817600000,1.01,1,130500,邢台
1706821200000,1.04,1,130500,邢台
1706824800000,1.13,1,130500,邢台
1706828400000,1.29,1,130500,邢台
1706832000000,1.45,1,130500,邢台
1706835600000,1.45,1,130500,邢台
1706839200000,1.51,1,130500,邢台
1706842800000,1.5,1,130500,邢台
1706846400000,1.42,1,130500,邢台
1706850000000,1.36,1,130500,邢台
1706853600000,1.47,1,130500,邢台
1706857200000,1.52,1,130500,邢台
1706860800000,1.59,1,130500,邢台
1706864400000,1.8,1,130500,邢台
1706868000000,1.93,1,130500,邢台
1706871600000,1.47,1,130500,邢台
1706875200000,1.35,1,130500,邢台
1706878800000,1.31,1,130500,邢台
1706882400000,1.35,1,130500,邢台
1706886000000,1.39,1,130500,邢台
1706889600000,1.42,1,130500,邢台
1706893200000,1.43,1,130500,邢台
1706896800000,1.44,1,130500,邢台
1706900400000,1.43,1,130500,邢台
1706904000000,1.34,1,130500,邢台
1706907600000,1.35,1,130500,邢台
1706911200000,1.47,1,130500,邢台
1706914800000,1.6,1,130500,邢台
1706918400000,1.66,1,130500,邢台
1706922000000,1.6,1,130500,邢台
1706925600000,1.6,1,130500,邢台
1706929200000,1.55,1,130500,邢台
1706936400000,1.36,1,130500,邢台
1706940000000,1.49,1,130500,邢台
1706943600000,1.62,1,130500,邢台
1706947200000,1.66,1,130500,邢台
1706950800000,1.76,1,130500,邢台
1706954400000,1.83,1,130500,邢台
1706958000000,1.48,1,130500,邢台
1706961600000,1.36,1,130500,邢台
1706965200000,1.28,1,130500,邢台
1706968800000,1.17,1,130500,邢台
1706972400000,1.11,1,130500,邢台
1706976000000,1.09,1,130500,邢台
1706979600000,1.07,1,130500,邢台
1706983200000,1.05,1,130500,邢台
1706986800000,1.02,1,130500,邢台
1706990400000,1.01,1,130500,邢台
1706994000000,1.04,1,130500,邢台
1706997600000,1.12,1,130500,邢台
1707001200000,1.26,1,130500,邢台
1707004800000,1.4,1,130500,邢台
1707008400000,1.44,1,130500,邢台
1707012000000,1.55,1,130500,邢台
1707015600000,1.54,1,130500,邢台
1706774400000,1.56,1,130600,保定
1706778000000,1.82,1,130600,保定
1706781600000,2.0,1,130600,保定
1706785200000,1.44,1,130600,保定
1706788800000,1.26,1,130600,保定
1706792400000,1.21,1,130600,保定
1706796000000,1.12,1,130600,保定
1706799600000,1.05,1,130600,保定
1706803200000,1.04,1,130600,保定
1706806800000,1.01,1,130600,保定
1706810400000,0.98,1,130600,保定
1706814000000,0.99,1,130600,保定
1706817600000,0.98,1,130600,保定
1706821200000,0.99,1,130600,保定
1706824800000,1.1,1,130600,保定
1706828400000,1.32,1,130600,保定
1706832000000,1.54,1,130600,保定
1706835600000,1.9,1,130600,保定
1706839200000,2.05,1,130600,保定
1706842800000,1.92,1,130600,保定
1706846400000,1.69,1,130600,保定
1706850000000,1.45,1,130600,保定
1706853600000,1.64,1,130600,保定
1706857200000,1.71,1,130600,保定
1706860800000,1.68,1,130600,保定
1706864400000,1.9,1,130600,保定
1706868000000,2.11,1,130600,保定
1706871600000,1.48,1,130600,保定
1706875200000,1.27,1,130600,保定
1706878800000,1.22,1,130600,保定
1706882400000,1.12,1,130600,保定
1706886000000,1.05,1,130600,保定
1706889600000,1.02,1,130600,保定
1706893200000,1.01,1,130600,保定
1706896800000,0.99,1,130600,保定
1706900400000,0.99,1,130600,保定
1706904000000,0.97,1,130600,保定
1706907600000,1.0,1,130600,保定
1706911200000,1.09,1,130600,保定
1706914800000,1.2,1,130600,保定
1706918400000,1.33,1,130600,保定
1706922000000,1.52,1,130600,保定
1706925600000,1.79,1,130600,保定
1706929200000,1.79,1,130600,保定
1706936400000,1.46,1,130600,保定
1706940000000,1.65,1,130600,保定
1706943600000,1.74,1,130600,保定
1706947200000,1.77,1,130600,保定
1706950800000,1.8,1,130600,保定
1706954400000,1.71,1,130600,保定
1706958000000,1.36,1,130600,保定
1706961600000,1.27,1,130600,保定
1706965200000,1.21,1,130600,保定
1706968800000,1.13,1,130600,保定
1706972400000,1.05,1,130600,保定
1706976000000,1.02,1,130600,保定
1706979600000,1.0,1,130600,保定
1706983200000,0.99,1,130600,保定
1706986800000,0.96,1,130600,保定
1706990400000,0.96,1,130600,保定
1706994000000,0.99,1,130600,保定
1706997600000,1.08,1,130600,保定
1707001200000,1.24,1,130600,保定
1707004800000,1.39,1,130600,保定
1707008400000,1.45,1,130600,保定
1707012000000,1.56,1,130600,保定
1707015600000,1.56,1,130600,保定
1706774400000,1.47,1,130700,张家口
1706778000000,1.62,1,130700,张家口
1706781600000,1.72,1,130700,张家口
1706785200000,1.38,1,130700,张家口
1706788800000,1.28,1,130700,张家口
1706792400000,1.23,1,130700,张家口
1706796000000,1.17,1,130700,张家口
1706799600000,1.11,1,130700,张家口
1706803200000,1.08,1,130700,张家口
1706806800000,1.05,1,130700,张家口
1706810400000,1.04,1,130700,张家口
1706814000000,1.05,1,130700,张家口
1706817600000,1.06,1,130700,张家口
1706821200000,1.07,1,130700,张家口
1706824800000,1.18,1,130700,张家口
1706828400000,1.29,1,130700,张家口
1706832000000,1.44,1,130700,张家口
1706835600000,1.46,1,130700,张家口
1706839200000,1.47,1,130700,张家口
1706842800000,1.44,1,130700,张家口
1706846400000,1.39,1,130700,张家口
1706850000000,1.3,1,130700,张家口
1706853600000,1.41,1,130700,张家口
1706857200000,1.46,1,130700,张家口
1706860800000,1.45,1,130700,张家口
1706864400000,1.64,1,130700,张家口
1706868000000,1.76,1,130700,张家口
1706871600000,1.4,1,130700,张家口
1706875200000,1.29,1,130700,张家口
1706878800000,1.25,1,130700,张家口
1706882400000,1.18,1,130700,张家口
1706886000000,1.11,1,130700,张家口
1706889600000,1.07,1,130700,张家口
1706893200000,1.06,1,130700,张家口
1706896800000,1.06,1,130700,张家口
1706900400000,1.05,1,130700,张家口
1706904000000,1.04,1,130700,张家口
1706907600000,1.08,1,130700,张家口
1706911200000,1.15,1,130700,张家口
1706914800000,1.23,1,130700,张家口
1706918400000,1.32,1,130700,张家口
1706922000000,1.42,1,130700,张家口
1706925600000,1.55,1,130700,张家口
1706929200000,1.55,1,130700,张家口
1706936400000,1.35,1,130700,张家口
1706940000000,1.46,1,130700,张家口
1706943600000,1.56,1,130700,张家口
1706947200000,1.58,1,130700,张家口
1706950800000,1.59,1,130700,张家口
1706954400000,1.6,1,130700,张家口
1706958000000,1.39,1,130700,张家口
1706961600000,1.3,1,130700,张家口
1706965200000,1.24,1,130700,张家口
1706968800000,1.17,1,130700,张家口
1706972400000,1.11,1,130700,张家口
1706976000000,1.08,1,130700,张家口
1706979600000,1.05,1,130700,张家口
1706983200000,1.06,1,130700,张家口
1706986800000,1.06,1,130700,张家口
1706990400000,1.04,1,130700,张家口
1706994000000,1.06,1,130700,张家口
1706997600000,1.16,1,130700,张家口
1707001200000,1.25,1,130700,张家口
1707004800000,1.37,1,130700,张家口
1707008400000,1.39,1,130700,张家口
1707012000000,1.45,1,130700,张家口
1707015600000,1.47,1,130700,张家口
1706774400000,1.71,1,130900,沧州
1706778000000,2.02,1,130900,沧州
1706781600000,2.11,1,130900,沧州
1706785200000,1.47,1,130900,沧州
1706788800000,1.36,1,130900,沧州
1706792400000,1.31,1,130900,沧州
1706796000000,1.16,1,130900,沧州
1706799600000,1.11,1,130900,沧州
1706803200000,1.06,1,130900,沧州
1706806800000,1.03,1,130900,沧州
1706810400000,1.0,1,130900,沧州
1706814000000,0.99,1,130900,沧州
1706817600000,1.0,1,130900,沧州
1706821200000,1.02,1,130900,沧州
1706824800000,1.16,1,130900,沧州
1706828400000,1.37,1,130900,沧州
1706832000000,1.67,1,130900,沧州
1706835600000,1.81,1,130900,沧州
1706839200000,2.01,1,130900,沧州
1706842800000,1.8,1,130900,沧州
1706846400000,1.59,1,130900,沧州
1706850000000,1.49,1,130900,沧州
1706853600000,1.69,1,130900,沧州
1706857200000,1.73,1,130900,沧州
1706860800000,1.74,1,130900,沧州
1706864400000,1.98,1,130900,沧州
1706868000000,1.98,1,130900,沧州
1706871600000,1.42,1,130900,沧州
1706875200000,1.36,1,130900,沧州
1706878800000,1.32,1,130900,沧州
1706882400000,1.18,1,130900,沧州
1706886000000,1.11,1,130900,沧州
1706889600000,1.07,1,130900,沧州
1706893200000,1.03,1,130900,沧州
1706896800000,1.01,1,130900,沧州
1706900400000,0.99,1,130900,沧州
1706904000000,1.0,1,130900,沧州
1706907600000,1.04,1,130900,沧州
1706911200000,1.15,1,130900,沧州
1706914800000,1.31,1,130900,沧州
1706918400000,1.48,1,130900,沧州
1706922000000,1.77,1,130900,沧州
1706925600000,2.09,1,130900,沧州
1706929200000,1.98,1,130900,沧州
1706936400000,1.53,1,130900,沧州
1706940000000,1.66,1,130900,沧州
1706943600000,1.7,1,130900,沧州
1706947200000,1.77,1,130900,沧州
1706950800000,1.89,1,130900,沧州
1706954400000,1.8,1,130900,沧州
1706958000000,1.41,1,130900,沧州
1706961600000,1.37,1,130900,沧州
1706965200000,1.31,1,130900,沧州
1706968800000,1.19,1,130900,沧州
1706972400000,1.13,1,130900,沧州
1706976000000,1.07,1,130900,沧州
1706979600000,1.04,1,130900,沧州
1706983200000,1.0,1,130900,沧州
1706986800000,0.98,1,130900,沧州
1706990400000,0.97,1,130900,沧州
1706994000000,1.03,1,130900,沧州
1706997600000,1.15,1,130900,沧州
1707001200000,1.3,1,130900,沧州
1707004800000,1.5,1,130900,沧州
1707008400000,1.6,1,130900,沧州
1707012000000,1.74,1,130900,沧州
1707015600000,1.71,1,130900,沧州
1706774400000,1.36,1,131000,廊坊
1706778000000,1.66,1,131000,廊坊
1706781600000,1.87,1,131000,廊坊
1706785200000,1.36,1,131000,廊坊
1706788800000,1.26,1,131000,廊坊
1706792400000,1.22,1,131000,廊坊
1706796000000,1.15,1,131000,廊坊
1706799600000,1.08,1,131000,廊坊
1706803200000,1.05,1,131000,廊坊
1706806800000,1.04,1,131000,廊坊
1706810400000,1.03,1,131000,廊坊
1706814000000,1.03,1,131000,廊坊
1706817600000,1.02,1,131000,廊坊
1706821200000,1.04,1,131000,廊坊
1706824800000,1.11,1,131000,廊坊
1706828400000,1.3,1,131000,廊坊
1706832000000,1.45,1,131000,廊坊
1706835600000,1.37,1,131000,廊坊
1706839200000,1.37,1,131000,廊坊
1706842800000,1.37,1,131000,廊坊
1706846400000,1.32,1,131000,廊坊
1706850000000,1.28,1,131000,廊坊
1706853600000,1.36,1,131000,廊坊
1706857200000,1.37,1,131000,廊坊
1706860800000,1.38,1,131000,廊坊
1706864400000,1.68,1,131000,廊坊
1706868000000,1.86,1,131000,廊坊
1706871600000,1.36,1,131000,廊坊
1706875200000,1.26,1,131000,廊坊
1706878800000,1.22,1,131000,廊坊
1706882400000,1.14,1,131000,廊坊
1706886000000,1.08,1,131000,廊坊
1706889600000,1.05,1,131000,廊坊
1706893200000,1.03,1,131000,廊坊
1706896800000,1.02,1,131000,廊坊
1706900400000,1.0,1,131000,廊坊
1706904000000,1.0,1,131000,廊坊
1706907600000,1.03,1,131000,廊坊
1706911200000,1.11,1,131000,廊坊
1706914800000,1.22,1,131000,廊坊
1706918400000,1.3,1,131000,廊坊
1706922000000,1.4,1,131000,廊坊
1706925600000,1.53,1,131000,廊坊
1706929200000,1.52,1,131000,廊坊
1706936400000,1.34,1,131000,廊坊
1706940000000,1.48,1,131000,廊坊
1706943600000,1.57,1,131000,廊坊
1706947200000,1.53,1,131000,廊坊
1706950800000,1.62,1,131000,廊坊
1706954400000,1.58,1,131000,廊坊
1706958000000,1.32,1,131000,廊坊
1706961600000,1.26,1,131000,廊坊
1706965200000,1.21,1,131000,廊坊
1706968800000,1.14,1,131000,廊坊
1706972400000,1.09,1,131000,廊坊
1706976000000,1.07,1,131000,廊坊
1706979600000,1.03,1,131000,廊坊
1706983200000,1.02,1,131000,廊坊
1706986800000,1.01,1,131000,廊坊
1706990400000,1.02,1,131000,廊坊
1706994000000,1.04,1,131000,廊坊
1706997600000,1.1,1,131000,廊坊
1707001200000,1.25,1,131000,廊坊
1707004800000,1.38,1,131000,廊坊
1707008400000,1.34,1,131000,廊坊
1707012000000,1.37,1,131000,廊坊
1707015600000,1.37,1,131000,廊坊
1706774400000,1.3,1,140100,太原
1706778000000,1.44,1,140100,太原
1706781600000,1.77,1,140100,太原
1706785200000,1.46,1,140100,太原
1706788800000,1.27,1,140100,太原
1706792400000,1.19,1,140100,太原
1706796000000,1.13,1,140100,太原
1706799600000,1.07,1,140100,太原
1706803200000,1.03,1,140100,太原
1706806800000,1.0,1,140100,太原
1706810400000,0.99,1,140100,太原
1706814000000,0.98,1,140100,太原
1706817600000,0.97,1,140100,太原
1706821200000,0.98,1,140100,太原
1706824800000,1.06,1,140100,太原
1706828400000,1.2,1,140100,太原
1706832000000,1.37,1,140100,太原
1706835600000,1.3,1,140100,太原
1706839200000,1.34,1,140100,太原
1706842800000,1.27,1,140100,太原
1706846400000,1.24,1,140100,太原
1706850000000,1.17,1,140100,太原
1706853600000,1.3,1,140100,太原
1706857200000,1.35,1,140100,太原
1706860800000,1.37,1,140100,太原
1706864400000,1.56,1,140100,太原
1706868000000,2.02,1,140100,太原
1706871600000,1.7,1,140100,太原
1706875200000,1.36,1,140100,太原
1706878800000,1.35,1,140100,太原
1706882400000,1.37,1,140100,太原
1706886000000,1.31,1,140100,太原
1706889600000,1.34,1,140100,太原
1706893200000,1.31,1,140100,太原
1706896800000,1.25,1,140100,太原
1706900400000,1.2,1,140100,太原
1706904000000,1.16,1,140100,太原
1706907600000,1.15,1,140100,太原
1706911200000,1.24,1,140100,太原
1706914800000,1.35,1,140100,太原
1706918400000,1.39,1,140100,太原
1706922000000,1.39,1,140100,太原
1706925600000,1.41,1,140100,太原
1706929200000,1.37,1,140100,太原
1706936400000,1.21,1,140100,太原
1706940000000,1.33,1,140100,太原
1706943600000,1.4,1,140100,太原
1706947200000,1.42,1,140100,太原
1706950800000,1.43,1,140100,太原
1706954400000,1.61,1,140100,太原
1706958000000,1.46,1,140100,太原
1706961600000,1.28,1,140100,太原
1706965200000,1.22,1,140100,太原
1706968800000,1.16,1,140100,太原
1706972400000,1.08,1,140100,太原
1706976000000,1.03,1,140100,太原
1706979600000,1.0,1,140100,太原
1706983200000,0.99,1,140100,太原
1706986800000,0.97,1,140100,太原
1706990400000,0.96,1,140100,太原
1706994000000,0.97,1,140100,太原
1706997600000,1.04,1,140100,太原
1707001200000,1.16,1,140100,太原
1707004800000,1.31,1,140100,太原
1707008400000,1.29,1,140100,太原
1707012000000,1.36,1,140100,太原
1707015600000,1.31,1,140100,太原
1706774400000,1.47,1,140200,大同
1706778000000,1.62,1,140200,大同
